Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2002,2002,1000 $,67449,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2003,2003,1000 $,75482,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2004,2004,1000 $,53071,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2005,2005,1000 $,70261,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2006,2006,1000 $,56633,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2007,2007,1000 $,66631,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2008,2008,1000 $,76263,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2009,2009,1000 $,60686,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2010,2010,1000 $,86746,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2011,2011,1000 $,74159,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2012,2012,1000 $,119339,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2013,2013,1000 $,69615,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2014,2014,1000 $,105687,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2015,2015,1000 $,95201,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2016,2016,1000 $,75598,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2017,2017,1000 $,53496,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2018,2018,1000 $,69177,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2019,2019,1000 $,66623,Fc
2,Afghanistan,1887,Dairy Products,64,Import Value Base Period Quantity,2020,2020,1000 $,55931,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1961,1961,1000 $,283,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1962,1962,1000 $,623,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1963,1963,1000 $,266,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1964,1964,1000 $,579,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1965,1965,1000 $,1090,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1966,1966,1000 $,1073,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1967,1967,1000 $,335,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1968,1968,1000 $,563,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1969,1969,1000 $,1814,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1970,1970,1000 $,493,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1971,1971,1000 $,690,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1972,1972,1000 $,903,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1973,1973,1000 $,1057,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1974,1974,1000 $,1595,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1975,1975,1000 $,384,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1976,1976,1000 $,599,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1977,1977,1000 $,1192,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1978,1978,1000 $,1538,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1979,1979,1000 $,311,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1980,1980,1000 $,1973,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1981,1981,1000 $,2022,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1982,1982,1000 $,2022,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1983,1983,1000 $,2166,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1984,1984,1000 $,4401,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1985,1985,1000 $,1090,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1986,1986,1000 $,3773,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1987,1987,1000 $,3228,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1988,1988,1000 $,3315,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1989,1989,1000 $,1764,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1990,1990,1000 $,4698,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1991,1991,1000 $,3978,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1992,1992,1000 $,2600,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1993,1993,1000 $,2600,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1994,1994,1000 $,3539,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1995,1995,1000 $,1444,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1996,1996,1000 $,1444,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1997,1997,1000 $,1444,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1998,1998,1000 $,1011,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,1999,1999,1000 $,578,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2000,2000,1000 $,656,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2001,2001,1000 $,846,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2002,2002,1000 $,4964,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2003,2003,1000 $,16600,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2004,2004,1000 $,19595,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2005,2005,1000 $,15470,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2006,2006,1000 $,38588,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2007,2007,1000 $,32252,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2008,2008,1000 $,38540,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2009,2009,1000 $,38248,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2010,2010,1000 $,52777,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2011,2011,1000 $,45968,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2012,2012,1000 $,48058,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2013,2013,1000 $,120212,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2014,2014,1000 $,95152,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2015,2015,1000 $,78795,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2016,2016,1000 $,100949,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2017,2017,1000 $,191021,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2018,2018,1000 $,161723,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2019,2019,1000 $,110960,Fc
2,Afghanistan,1887,Dairy Products,65,Import Value Base Period Price,2020,2020,1000 $,87430,Fc
2,Afghanistan,1887,Dairy Products,94,Export Value Base Quantity,2009,2009,1000 $,47,Fc
2,Afghanistan,1887,Dairy Products,94,Export Value Base Quantity,2010,2010,1000 $,54,Fc
2,Afghanistan,1887,Dairy Products,94,Export Value Base Quantity,2011,2011,1000 $,57,Fc
2,Afghanistan,1887,Dairy Products,94,Export Value Base Quantity,2012,2012,1000 $,53,Fc
2,Afghanistan,1887,Dairy Products,94,Export Value Base Quantity,2013,2013,1000 $,53,Fc
2,Afghanistan,1887,Dairy Products,94,Export Value Base Quantity,2014,2014,1000 $,26,Fc
2,Afghanistan,1887,Dairy Products,94,Export Value Base Quantity,2015,2015,1000 $,15,Fc
2,Afghanistan,1887,Dairy Products,94,Export Value Base Quantity,2016,2016,1000 $,29,Fc
2,Afghanistan,1887,Dairy Products,94,Export Value Base Quantity,2017,2017,1000 $,51,Fc
2,Afghanistan,1887,Dairy Products,94,Export Value Base Quantity,2018,2018,1000 $,56,Fc
2,Afghanistan,1887,Dairy Products,94,Export Value Base Quantity,2019,2019,1000 $,61,Fc
2,Afghanistan,1887,Dairy Products,94,Export Value Base Quantity,2020,2020,1000 $,39,Fc
2,Afghanistan,1887,Dairy Products,95,Export Value Base Price,2009,2009,1000 $,68,Fc
2,Afghanistan,1887,Dairy Products,95,Export Value Base Price,2010,2010,1000 $,13,Fc
2,Afghanistan,1887,Dairy Products,95,Export Value Base Price,2011,2011,1000 $,78,Fc
2,Afghanistan,1887,Dairy Products,95,Export Value Base Price,2012,2012,1000 $,21,Fc
2,Afghanistan,1887,Dairy Products,95,Export Value Base Price,2013,2013,1000 $,21,Fc
2,Afghanistan,1887,Dairy Products,95,Export Value Base Price,2014,2014,1000 $,9,Fc
2,Afghanistan,1887,Dairy Products,95,Export Value Base Price,2015,2015,1000 $,36,Fc
2,Afghanistan,1887,Dairy Products,95,Export Value Base Price,2016,2016,1000 $,16,Fc
2,Afghanistan,1887,Dairy Products,95,Export Value Base Price,2017,2017,1000 $,24,Fc
2,Afghanistan,1887,Dairy Products,95,Export Value Base Price,2018,2018,1000 $,23,Fc
2,Afghanistan,1887,Dairy Products,95,Export Value Base Price,2019,2019,1000 $,26,Fc
2,Afghanistan,1887,Dairy Products,95,Export Value Base Price,2020,2020,1000 $,1,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1961,1961,index,0,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1962,1962,index,0,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1963,1963,index,0,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1964,1964,index,0,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1965,1965,index,0,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1966,1966,index,0,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1967,1967,index,0,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1968,1968,index,0,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1969,1969,index,1,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1970,1970,index,0,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1971,1971,index,1,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1972,1972,index,1,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1973,1973,index,1,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1974,1974,index,1,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1975,1975,index,1,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1976,1976,index,1,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1977,1977,index,2,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1978,1978,index,2,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1979,1979,index,0,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1980,1980,index,4,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1981,1981,index,4,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1982,1982,index,4,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1983,1983,index,4,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1984,1984,index,7,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1985,1985,index,2,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1986,1986,index,6,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1987,1987,index,4,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1988,1988,index,3,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1989,1989,index,3,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1990,1990,index,4,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1991,1991,index,5,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1992,1992,index,4,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1993,1993,index,4,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1994,1994,index,4,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1995,1995,index,2,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1996,1996,index,1,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1997,1997,index,1,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1998,1998,index,1,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),1999,1999,index,0,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2000,2000,index,1,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2001,2001,index,1,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2002,2002,index,4,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2003,2003,index,15,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2004,2004,index,12,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2005,2005,index,13,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2006,2006,index,26,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2007,2007,index,26,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2008,2008,index,35,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2009,2009,index,28,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2010,2010,index,55,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2011,2011,index,41,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2012,2012,index,68,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2013,2013,index,100,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2014,2014,index,120,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2015,2015,index,89,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2016,2016,index,91,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2017,2017,index,122,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2018,2018,index,133,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2019,2019,index,88,Fc
2,Afghanistan,1887,Dairy Products,462,Import Value Index (2014-2016 = 100),2020,2020,index,58,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1961,1961,index,35,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1962,1962,index,35,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1963,1963,index,36,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1964,1964,index,36,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1965,1965,index,38,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1966,1966,index,36,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1967,1967,index,42,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1968,1968,index,35,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1969,1969,index,36,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1970,1970,index,48,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1971,1971,index,89,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1972,1972,index,100,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1973,1973,index,90,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1974,1974,index,85,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1975,1975,index,142,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1976,1976,index,129,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1977,1977,index,125,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1978,1978,index,141,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1979,1979,index,126,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1980,1980,index,174,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1981,1981,index,177,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1982,1982,index,172,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1983,1983,index,161,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1984,1984,index,143,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1985,1985,index,137,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1986,1986,index,155,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1987,1987,index,109,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1988,1988,index,82,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1989,1989,index,159,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1990,1990,index,77,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1991,1991,index,115,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1992,1992,index,136,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1993,1993,index,153,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1994,1994,index,104,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1995,1995,index,103,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1996,1996,index,69,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1997,1997,index,69,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1998,1998,index,69,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),1999,1999,index,69,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2000,2000,index,112,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2001,2001,index,74,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2002,2002,index,73,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2003,2003,index,82,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2004,2004,index,58,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2005,2005,index,76,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2006,2006,index,61,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2007,2007,index,72,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2008,2008,index,83,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2009,2009,index,66,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2010,2010,index,94,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2011,2011,index,80,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2012,2012,index,129,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2013,2013,index,76,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2014,2014,index,115,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2015,2015,index,103,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2016,2016,index,82,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2017,2017,index,58,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2018,2018,index,75,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2019,2019,index,72,Fc
2,Afghanistan,1887,Dairy Products,464,Import Unit/Value Index (2014-2016 = 100),2020,2020,index,61,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1961,1961,index,0,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1962,1962,index,1,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1963,1963,index,0,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1964,1964,index,1,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1965,1965,index,1,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1966,1966,index,1,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1967,1967,index,0,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1968,1968,index,1,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1969,1969,index,2,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1970,1970,index,1,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1971,1971,index,1,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1972,1972,index,1,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1973,1973,index,1,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1974,1974,index,2,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1975,1975,index,0,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1976,1976,index,1,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1977,1977,index,1,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1978,1978,index,2,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1979,1979,index,0,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1980,1980,index,2,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1981,1981,index,2,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1982,1982,index,2,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1983,1983,index,2,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1984,1984,index,5,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1985,1985,index,1,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1986,1986,index,4,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1987,1987,index,4,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1988,1988,index,4,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1989,1989,index,2,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1990,1990,index,5,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1991,1991,index,4,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1992,1992,index,3,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1993,1993,index,3,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1994,1994,index,4,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1995,1995,index,2,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1996,1996,index,2,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1997,1997,index,2,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1998,1998,index,1,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),1999,1999,index,1,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2000,2000,index,1,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2001,2001,index,1,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2002,2002,index,5,Fc
2,Afghanistan,1887,Dairy Products,465,Import Quantity Index (2014-2016 = 100),2003,2003,index,18,Fc
